Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,TSLA,TSLA,TSLA,TSLA,TSLA,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-23,20.049999237060547,20.308500289916992,19.88949966430664,19.993499755859375,60508000,28.89090584310783,28.952920530708013,28.75068419739935,28.893396377563477,77886036,11.815333366394043,12.158666610717773,11.561332702636719,12.100000381469727,118011000,30.103893773078713,30.137259894075385,29.6284376857657,30.07887077331543,43954000,17.11608470229681,17.32025486852991,16.956420982792665,17.31029510498047,403239200
2014-01-24,19.908000946044922,20.010000228881836,19.363500595092773,19.3799991607666,89168000,28.666996282609016,28.730258125915512,27.96938098478939,27.990053176879883,155544300,11.856666564941406,12.031999588012695,11.5686674118042,11.640000343322754,114964500,31.238312921531914,31.321725032683638,30.470908134670136,30.7044677734375,76395500,17.242444301872084,17.29286477157414,16.954551963461842,16.995635986328125,429354800
2014-01-27,19.524999618530273,19.704999923706055,19.024499893188477,19.31399917602539,78736000,28.04659153111307,28.05655366813626,26.954963031664853,27.42717933654785,173969856,11.677332878112793,11.861332893371582,10.980667114257812,11.307999610900879,130746000,30.75451512791932,30.771198187281335,30.01213648713473,30.053842544555664,44420800,17.120130311412353,17.267344325368015,16.98567682886385,17.133512496948242,554878800
2014-01-28,19.3700008392334,19.73699951171875,19.356000900268555,19.721500396728516,57890000,27.653576317266996,28.037876022266254,27.644111527326288,27.969633102416992,88319592,11.433333396911621,11.932000160217285,11.399999618530273,11.892000198364258,91401000,30.12890699815219,30.35412346886031,29.82027843398213,30.2540283203125,36205500,15.834419349772315,16.02862978472724,15.626201748365844,15.764081001281738,1065523200
2014-01-29,19.607999801635742,19.642499923706055,19.16200065612793,19.209999084472656,67646000,27.872746188612684,27.938247995334702,27.382099576909187,27.568893432617188,95100804,11.686667442321777,11.939332962036133,11.541999816894531,11.682000160217285,89032500,30.01214568298504,30.762867674459187,29.945416607059112,30.579357147216797,52745900,15.68471235715623,15.791154834073705,15.518823789722552,15.585116386413574,502810000
2014-01-30,19.688499450683594,20.3125,19.385000228881836,20.15049934387207,209478000,28.517315017846023,28.703860217150435,28.07523378039848,28.27796745300293,203452344,11.866666793823242,12.3186674118042,11.800666809082031,12.189332962036133,128475000,30.687775225754258,30.762847375364757,30.220659274625937,30.746164321899414,35036300,15.640826253916572,15.764076652140721,15.459065575613014,15.554924964904785,678501600
2014-01-31,18.58799934387207,18.772499084472656,17.88800048828125,17.934499740600586,323096000,29.173585073964617,29.55190710124492,28.669986515106658,29.41318130493164,222429348,11.923333168029785,12.399999618530273,11.900667190551758,12.093999862670898,97632000,30.82124484819034,31.60532948235952,30.49593317211981,31.563623428344727,93162300,15.411759749803089,15.609394254124993,15.361028446395979,15.580449104309082,464797200
2014-02-03,17.948999404907227,18.042499542236328,17.0049991607666,17.3075008392334,205616000,29.369097940534438,29.4318605437038,28.193785953506563,28.22915267944336,182581236,12.192667007446289,12.325332641601562,11.677332878112793,11.807332992553711,101473500,31.48021545917068,31.68874893862951,30.38749888129781,30.4292049407959,64063100,15.643003499391623,15.802356355314298,15.539985127592567,15.609389305114746,401464000
2014-02-04,17.47949981689453,17.700000762939453,17.201000213623047,17.397499084472656,96258000,28.3427231130546,28.766374014664592,28.3183170154639,28.34695816040039,112363524,12.046667098999023,12.106666564941406,11.74666690826416,11.915332794189453,70294500,30.83793564554508,31.021442965658352,30.237358134708458,30.320770263671875,54697900,15.743844352949637,15.856200843408285,15.647672476189964,15.835347175598145,376681200
2014-02-05,17.299999237060547,17.4685001373291,16.886499404907227,17.322500228881836,88708000,28.476966402291485,28.661021061941778,28.094411224845302,28.472482681274414,95684220,11.886667251586914,12.03933334350586,11.290666580200195,11.628000259399414,109020000,30.270711674899214,30.420855990190166,29.861984776169965,29.8786678314209,55814400,15.765947115810262,16.037344060136977,15.756298178036547,15.953621864318848,328344800
2014-02-06,17.3700008392334,17.740999221801758,17.3700008392334,17.72949981689453,66714000,28.66998720110618,28.89488890558177,28.580823414371856,28.889907836914062,77786136,11.75333309173584,12.007332801818848,11.733332633972168,11.892000198364258,87624000,29.86200605461453,30.237367110308856,29.77025077633706,30.178977966308594,35351800,15.969897289610964,16.077603933198834,15.89944895463199,16.046606063842773,257765200
2014-02-07,17.948999404907227,18.09000015258789,17.624500274658203,18.054000854492188,86610000,29.080935348212638,29.336718147428737,28.904849643822235,29.32526206970215,105342552,12.067333221435547,12.442000389099121,11.973333358764648,12.435333251953125,133927500,30.295736226666214,30.520952711198646,30.037153629913956,30.495929718017578,33260500,16.324330034192705,16.37286015993485,16.19909110789856,16.271102905273438,370280400
2014-02-10,18.08049964904785,18.25,17.967500686645508,18.043500900268555,68994000,29.184794519214645,29.44879876384159,29.11555690223887,29.212940216064453,77730192,12.62266731262207,13.286666870117188,12.621333122253418,13.104000091552734,194560500,30.554320006347528,30.696121215820312,30.270714405434234,30.696121215820312,26767000,16.23916997237727,16.65653113767188,16.218505829970002,16.56260108947754,345559200
2014-02-11,18.091999053955078,18.180500030517578,17.8125,18.089500427246094,64442000,29.393256977988795,29.68465518237367,29.195005134948754,29.64256477355957,81949968,13.264666557312012,13.479999542236328,12.846667289733887,13.107999801635742,160648500,30.762866181330164,31.079834845039787,30.746183117666128,31.004762649536133,32141400,16.61331609306743,16.836867636901697,16.578560953766228,16.780824661254883,282256800
2014-02-12,17.821500778198242,17.887500762939453,17.31599998474121,17.462499618530273,131754000,29.6131759423674,29.638081285260856,29.423392294009222,29.55564308166504,68911020,13.052000045776367,13.218000411987305,12.954667091369629,13.021332740783691,77605500,31.15489699635632,31.36343045197308,31.113190941626574,31.254995346069336,27051800,16.811827562629325,16.893546065868957,16.695668266051587,16.779577255249023,308100800
2014-02-13,17.385000228881836,17.860000610351562,17.325000762939453,17.860000610351562,83500000,29.407700589159646,29.88465118408203,29.38055338628613,29.88465118408203,73382544,12.88933277130127,13.514666557312012,12.883333206176758,13.308667182922363,120439500,31.138220106350307,31.58031005642671,31.138220106350307,31.371776580810547,37635500,16.740123616966827,17.059172016937673,16.725721592538886,17.046022415161133,307398000
2014-02-14,17.966999053955078,17.966999053955078,17.667499542236328,17.86750030517578,70404000,29.777803166220334,29.99647852721137,29.707817635268857,29.956876754760742,87380532,13.206666946411133,13.458666801452637,13.133333206176758,13.215332984924316,92370000,31.18827268223219,31.51358446369285,31.138226673988388,31.380123138427734,31407500,16.98465714506977,17.094556000892872,16.94520833175076,17.03224754333496,272924400
2014-02-18,17.763999938964844,17.786500930786133,17.47249984741211,17.6825008392334,99960000,29.92225875925042,30.20768120509105,29.887140706802267,30.158117294311523,84271644,13.682666778564453,13.733332633972168,13.423999786376953,13.579999923706055,139992000,31.62383172701378,31.74988812465403,31.43894516348008,31.44734764099121,32834000,17.095172764441365,17.257669956163785,17.082961229237114,17.094860076904297,260251600
2014-02-19,17.631999969482422,17.726999282836914,17.30500030517578,17.368999481201172,83362000,30.01914064048369,30.11677261574077,29.824873283277398,29.945419311523438,84059856,13.579999923706055,13.579999923706055,12.894000053405762,12.909333229064941,242535000,31.27927322715519,31.724678280459283,31.270867543604755,31.52298355102539,29750400,17.056038254115865,17.123042022555993,16.730416761086286,16.82497215270996,313768000
2014-02-20,17.440000534057617,17.523000717163086,17.2189998626709,17.489999771118164,69856000,29.965346445460163,30.058743382643925,29.892621702864545,29.989505767822266,67963968,14.333999633789062,14.347332954406738,13.751333236694336,13.998000144958496,270034500,31.57340020206541,31.825516146940753,31.430535675439714,31.72467041015625,27526100,16.687832076070574,16.813385325497887,16.562905873876236,16.63022232055664,305858000
2014-02-21,17.621999740600586,17.707000732421875,17.337499618530273,17.33799934387207,84200000,30.08165747696524,30.132964003692088,29.95787488133093,29.981534957885742,74417508,14.109333038330078,14.26533317565918,13.946000099182129,13.973333358764648,117282000,31.88434861527719,32.228907880967185,31.81711918105483,31.917964935302734,38021300,16.681577188396986,16.737309170598866,16.425149873707895,16.44550132751465,278784800
2014-02-24,17.25950050354004,17.649999618530273,17.164499282836914,17.589000701904297,72894000,30.020634418238938,30.389242959310927,30.014159409182458,30.198713302612305,66905028,13.917332649230957,14.557332992553711,13.887999534606934,14.510000228881836,124176000,31.674253463745117,31.917966990882842,31.54819706427414,31.674253463745117,32085100,16.379742316094475,16.591709333936862,16.356886029525725,16.51750373840332,288909600
2014-02-25,17.649999618530273,18.054000854492188,17.57900047302246,17.916000366210938,74728000,30.284140522340202,30.497335566172154,30.146659996523397,30.3852596282959,57490452,15.333333015441895,17.280000686645508,15.229999542236328,16.53333282470703,490225500,31.607019931204455,31.808711426564926,31.38851707109734,31.548192977905273,30736500,16.574813314356298,16.580761069460067,16.312436550554636,16.345624923706055,231952000
2014-02-26,17.993000030517578,18.237499237060547,17.85849952697754,17.989999771118164,72442000,30.484882150537942,30.60642287476582,30.229845378840626,30.38949203491211,79208712,17.238666534423828,17.666667938232422,16.5,16.866666793823242,369069000,31.58181362989128,31.716275713860757,31.254059294751038,31.489370346069336,41041800,16.39415639020832,16.437676838519288,16.143364100683126,16.198156356811523,276217200
2014-02-27,17.861000061035156,18.029499053955078,17.774999618530273,18.006500244140625,62098000,30.345161806761144,30.49061318724589,30.31079167383687,30.365585327148438,50349600,17.416667938232422,17.459999084472656,16.55533218383789,16.836000442504883,269187000,31.47255655479271,31.842326418104264,31.28767002022274,31.817115783691406,33903400,16.191577561128,16.556024230058867,16.157449458349987,16.521270751953125,301882000
2014-02-28,18.030000686645508,18.293500900268555,17.854000091552734,18.104999542236328,77640000,30.393728654329887,30.489616122437702,30.04205648173698,30.276920318603516,92451456,16.643333435058594,16.845333099365234,16.170000076293945,16.320667266845703,218847000,31.917963606590988,32.32134981261877,31.78350153791506,32.19529342651367,41215000,16.56541056918673,16.680319063750918,16.347494100369957,16.476491928100586,371968800
2014-03-03,17.937000274658203,18.04800033569336,17.724000930786133,17.98900032043457,55966000,30.05525691029476,30.082404113470144,29.691378843761882,29.954137802124023,84107808,15.817333221435547,16.77666664123535,15.666000366210938,16.70400047302246,196339500,31.86753755528745,32.04402161644696,31.506173368297905,31.7498836517334,29717500,16.388202545345152,16.61457335964848,16.369103516389607,16.52408790588379,238781200
2014-03-04,18.19499969482422,18.284000396728516,18.12299919128418,18.19499969482422,54088000,30.260729561895346,30.285634904392197,30.123748279889597,30.258487701416016,58649292,17.23200035095215,17.333332061767578,16.85533332824707,16.98933219909668,131184000,32.10283896066869,32.33814669735523,31.993587566138164,32.279319763183594,26802400,16.62553423869261,16.676881904891307,16.52440234474434,16.633047103881836,259140000
2014-03-05,18.206499099731445,18.636499404907227,18.19499969482422,18.618499755859375,76966000,30.26197509128356,30.461971447394937,30.17131736588167,30.341922760009766,49362588,17.114667892456055,17.132667541503906,16.786666870117188,16.8439998626709,89035500,32.144879442155336,32.16168760695537,31.875955217014134,32.027225494384766,20520100,16.623035768828892,16.742950707807974,16.566989405152334,16.668121337890625,200062800
2014-03-06,18.702499389648438,18.76650047302246,18.44499969482422,18.607999801635742,58532000,30.44204581424239,30.538432529484954,30.350391493853692,30.375547409057617,50673276,16.94266700744629,17.166667938232422,16.6299991607666,16.862667083740234,110416500,32.052427294299505,32.1364680951099,31.84233010101665,32.06083297729492,23582200,16.681576282886304,16.73323830594785,16.534733470185024,16.617704391479492,185488800
2014-03-07,18.729000091552734,18.749500274658203,18.476499557495117,18.60300064086914,45596000,30.554621179909617,30.55935357479095,30.17206599513401,30.25550079345703,60543396,16.862667083740234,16.989999771118164,16.29400062561035,16.413999557495117,117184500,32.17008012552516,32.237312763907845,31.674250637853138,31.85073471069336,26591600,16.62835316455412,16.656219158069014,16.470551211959606,16.608001708984375,220729600
2014-03-10,18.63450050354004,18.636499404907227,18.350000381469727,18.526500701904297,42116000,30.277917479906773,30.3264848006235,29.98900788663716,30.17530632019043,48535416,16.18000030517578,16.200000762939453,15.737333297729492,15.922666549682617,115921500,31.926376082427282,31.9431810394875,31.69947069216307,31.78350830078125,19006600,16.542876314762538,16.698486099018687,16.542249267244287,16.623029708862305,178584000
2014-03-11,18.54949951171875,18.639999389648438,18.36400032043457,18.44099998474121,44922000,30.230098232150958,30.243796171883975,29.803459422154422,29.88689422607422,68451480,15.766667366027832,16.30666732788086,15.495332717895508,15.62733268737793,132151500,31.82551665554384,32.12805707656042,31.699460284005752,31.951576232910156,25216400,16.764865475053885,16.86787351328259,16.675318058998467,16.784902572631836,279224400
2014-03-12,18.31999969482422,18.558000564575195,18.180500030517578,18.531999588012695,44332000,29.79748053304147,30.082654314291183,29.493379070049063,30.06895637512207,78493428,15.433333396911621,16.5,15.407333374023438,16.099332809448242,146316000,31.766690802260143,32.29613655728251,31.758288326199363,32.16167449951172,30494100,16.735430197346417,16.82434887149797,16.656841921090724,16.801179885864258,199326400
2014-03-13,18.83099937438965,19.155500411987305,18.40399932861328,18.57550048828125,136580000,30.085145432678754,30.148655959241555,29.507576827842755,29.61467170715332,93730176,16.252666473388672,16.279333114624023,15.600000381469727,15.852666854858398,93544500,32.28773596814392,32.3129498119599,31.632233733847393,31.842330932617188,32169700,16.827164746607977,16.896671689752964,16.56791829584781,16.61457061767578,257742800
2014-03-14,18.639999389648438,18.928499221801758,18.577499389648438,18.687000274658203,88044000,29.43858581919727,29.659751730583302,29.20297594708944,29.209699630737305,91664244,15.685999870300293,15.795999526977539,15.221332550048828,15.39799976348877,124345500,31.64063844452463,32.05242714619214,31.52298132393375,31.68265724182129,27195600,16.556330454211828,16.622081788534842,16.37504692563674,16.427961349487305,237199200
2014-03-17,18.785999298095703,18.9424991607666,18.743999481201172,18.75200080871582,46060000,29.37034266716809,29.81416650049704,29.341948298812824,29.690383911132812,86397516,15.66333293914795,15.862000465393066,15.366666793823242,15.59866714477539,88689000,31.850742591814612,32.27933954715563,31.758299294078654,31.97679901123047,20479600,16.522209405175865,16.59328146717933,16.464285273332692,16.492151260375977,199544800
2014-03-18,18.865999221801758,18.950000762939453,18.75,18.938499450683594,49670000,29.754392051689543,30.17430713972242,29.714292931311952,30.16758155822754,72527400,15.796667098999023,16.100000381469727,15.668000221252441,16.002666473388672,93634500,32.1532748203021,33.5315151770411,32.11966170395544,33.23737716674805,64063900,16.465846182350944,16.655896680235394,16.44392962675634,16.638050079345703,209647200
2014-03-19,18.938499450683594,18.950000762939453,18.47100067138672,18.661500930786133,52934000,30.181033184767422,30.185765579906803,29.74791937016998,29.86846351623535,64451484,16.092666625976562,16.10333251953125,15.567333221435547,15.72266674041748,76069500,33.17014596201735,33.23737539695985,32.69952709410483,33.00206756591797,35597200,16.66498519461673,16.789597094977996,16.56291356258698,16.63367462158203,224756000
2014-03-20,18.531999588012695,18.649999618530273,18.31100082397461,18.44849967956543,51170000,29.885894442048876,30.126487262203582,29.77157664291712,29.816408157348633,67320612,15.744000434875488,15.949999809265137,15.557332992553711,15.660667419433594,57268500,32.98525810639685,34.16180362691826,32.9768556295458,33.892879486083984,59269800,16.590770881581314,16.677813393052148,16.51124457583637,16.553512573242188,208398400
2014-03-21,18.549999237060547,18.642000198364258,17.920000076293945,18.0310001373291,108282000,30.044298699530923,30.12698557762128,29.45004240638681,29.464736938476562,128211660,15.73466682434082,15.74666690826416,15.166666984558105,15.259332656860352,123253500,34.22063802521843,34.40552140861051,33.62395945250275,33.75001907348633,80721800,16.65465092958291,16.71163533465721,16.479316742462515,16.68408203125,374046400
2014-03-24,18.004499435424805,18.075000762939453,17.43000030517578,17.592500686645508,97470000,29.493376921122564,29.5110593343797,28.540973479170592,28.839345932006836,121362516,15.316666603088379,15.326666831970215,14.017999649047852,14.678000450134277,169932000,33.90128164422586,34.15339762315924,33.49789543676673,34.035743713378906,46098400,16.85784929035336,16.92297359461755,16.752647462156546,16.8819580078125,355700800
2014-03-25,17.701499938964844,17.94849967956543,17.441999435424805,17.73550033569336,88914000,29.040335680682897,29.13597446811259,28.56712471001061,28.85902214050293,96311592,14.942667007446289,15.136667251586914,14.526666641235352,14.696000099182129,117981000,34.170199725401275,34.447529497147556,33.58192707495027,33.901275634765625,43193100,16.954288439348787,17.08735461433218,16.89448482597992,17.06355857849121,282293200
2014-03-26,17.85650062561035,17.8799991607666,17.170000076293945,17.170499801635742,82414000,28.940963036255926,29.179065325802764,28.181084326004072,28.19278907775879,103096800,14.796667098999023,14.84000015258789,14.09000015258789,14.197333335876465,103609500,34.01893878243297,34.21222782481948,33.27939572899365,33.43907165527344,41977500,17.11146165076783,17.189110193203206,16.87162853403965,16.900432586669922,299768000
2014-03-27,17.157499313354492,17.200000762939453,16.54400062561035,16.923500061035156,115328000,28.164895173287817,28.19204237764799,27.44884945554104,27.75220489501953,152735112,14.157999992370605,14.239999771118164,13.533332824707031,13.821332931518555,142435500,33.39706174442088,33.590350838251425,33.060904847253994,33.07771301269531,35369200,16.907946506478968,16.954286148961803,16.754528897494012,16.82779312133789,222031600
2014-03-28,17.002500534057617,17.350000381469727,16.804000854492188,16.914499282836914,79736000,27.869758217838832,28.22317490373456,27.83912388683847,27.898401260375977,90265644,14.186667442321777,14.447999954223633,14.017999649047852,14.157999992370605,145272000,33.43905997321738,34.15338893273713,33.34661672310423,33.86765670776367,43472700,16.854720242040006,16.87413195990752,16.72728914487701,16.80900764465332,200564000
2014-03-31,17.1200008392334,17.31450080871582,16.702999114990234,16.818500518798828,85950000,28.153684587014137,28.26825105366656,27.71658446366783,27.7579288482666,77614308,14.433333396911621,14.449999809265137,13.759332656860352,13.896666526794434,125700000,33.97691384915619,34.87612946071313,33.95170321517014,34.447532653808594,46886300,16.88321330659376,16.932683172562424,16.779889258666238,16.805252075195312,168669200
2014-04-01,16.904499053955078,17.221500396728516,16.899999618530273,17.149499893188477,72002000,27.901387650619807,28.330516935457695,27.844851386435366,28.265514373779297,87152760,13.934666633605957,14.543999671936035,13.905332565307617,14.464667320251465,110571000,34.58200058441322,34.95177050426175,34.514767941261375,34.808902740478516,32605000,16.837184542704136,16.965869721226227,16.806188334927732,16.958980560302734,200760000
2014-04-02,17.29949951171875,17.415000915527344,17.018999099731445,17.097999572753906,89510000,28.440106362543595,28.512333756590678,27.994289326575938,28.2707462310791,83360556,14.666666984558105,15.392666816711426,14.536666870117188,15.352666854858398,161734500,34.825711415693945,35.01059798126369,34.59880605044805,34.75007629394531,28666700,16.981839257148835,17.016280050255563,16.915462516693196,16.98716163635254,180420800
2014-04-03,17.090999603271484,17.125,16.42300033569336,16.680999755859375,127986000,28.533085356454414,29.27503868601785,28.16584164572645,28.439035415649414,80366000,15.353333473205566,15.715332984924316,14.800000190734863,15.026666641235352,163855500,34.69965507372361,34.69965507372361,34.212228020357834,34.4643440246582,30139600,16.950838241273715,16.98559171221968,16.83342655587087,16.86943244934082,162344000
2014-04-04,16.75749969482422,16.77199935913086,15.780500411987305,16.149999618530273,250692000,28.789856669291638,28.848078602578237,27.094960780727806,27.132780075073242,107274000,15.067333221435547,15.218000411987305,14.083333015441895,14.148667335510254,170184000,34.66603147378876,34.78368537070668,33.31300524757624,33.50629425048828,51409600,16.90136997990478,16.907317733359395,16.612379725742684,16.651203155517578,275251200
2014-04-07,16.04949951171875,16.246999740600586,15.656499862670898,15.887999534606934,141548000,27.10989020033311,27.361686644520688,26.40028342000314,26.90287971496582,79232000,13.720666885375977,14.41333293914795,13.567333221435547,13.834667205810547,147832500,33.58193752049139,33.84245921687878,33.39705415431459,33.44747543334961,37559600,16.53222684670956,16.62239960752134,16.34029850545681,16.389766693115234,289850400
2014-04-08,16.0939998626709,16.399999618530273,15.92199993133545,16.353500366210938,131552000,27.1228259961656,27.86079669704059,27.105409341681643,27.742860794067383,69650000,14.00333309173584,14.432666778564453,13.761333465576172,14.36400032043457,103339500,33.40546364378889,33.55673392430261,32.94325032258794,33.464290618896484,35918600,16.443622428276363,16.472740840310053,16.24042059150307,16.388830184936523,243888400
2014-04-09,16.423500061035156,16.608999252319336,16.125,16.590499877929688,101132000,28.1573804457041,28.25491371558276,27.636868277534802,28.21709442138672,60632000,14.450667381286621,14.563332557678223,14.059332847595215,14.461999893188477,77368500,33.556721702887835,34.077761809432694,33.514702908232834,34.01053237915039,27398700,16.363784037323214,16.609566611790555,16.344372317271294,16.604244232177734,206169600
2014-04-10,16.530000686645508,16.549999237060547,15.824999809265137,15.855500221252441,122534000,28.26486570576073,28.275315698719673,27.145218721743397,27.204435348510742,65890000,14.454667091369629,14.5,13.586000442504883,13.612667083740234,108172500,33.98533150571829,34.19542876499016,32.850807587982125,33.07771301269531,45960800,16.615510804331347,16.6643552898908,16.38037471163148,16.39008140563965,239652000
2014-04-11,15.699999809265137,15.824999809265137,15.475000381469727,15.58650016784668,145750000,26.76901731621265,27.249221547358673,26.543098147613406,26.760061264038086,63494000,13.37399959564209,13.800000190734863,13.239999771118164,13.585332870483398,136008000,32.77516780874094,33.439075823496516,32.77516780874094,32.9516487121582,34330200,16.24981066258317,16.369728874739042,16.191575518755396,16.268911361694336,271717600
2014-04-14,15.883500099182129,16.02400016784668,15.564000129699707,15.795499801635742,85870000,27.053657702610916,27.519429364563802,26.897403255857945,27.130290985107422,50824000,13.84000015258789,13.895999908447266,12.96066665649414,13.206000328063965,115545000,32.867614219243116,33.11973027743523,32.69113329909159,32.92644119262695,32006600,16.340610556644172,16.34875046768196,16.193767765453497,16.333723068237305,205674000
2014-04-15,15.835000038146973,15.913999557495117,15.274999618530273,15.803999900817871,107972000,27.418909283564613,27.51296111660379,26.4057535376147,27.30445671081543,79956000,13.272666931152344,13.28600025177002,12.288000106811523,12.927332878112793,204889500,33.060889694522686,33.58192976107733,32.81717621606889,33.40544891357422,33968700,16.289576983006793,16.33247037162966,16.009666353477282,16.21725082397461,266490000
